id,COND,LAT,LON,ALT,AX,AY,AZ,GX,GY,GZ,Y,M,D,H,MIN,SEC,CH,VOL,CUR,SPD,ODO,BRK,ACC,AUT,ECO,AIR
2171022131,2,-21.94207001,-46.70000076,820.7,87,859,1899,2,14,14,23,10,24,1,13,22,84,19,-18,54,25865,0,0,219,0,0
2171123131,2,-21.94195175,-46.70000076,820.7,501,769,2452,19,-30,-17,23,10,24,1,13,23,84,19,-20,50,25865.1,0,0,219,0,0
2171225131,2,-21.94171715,-46.70000076,821.9,221,749,1867,-34,-55,8,23,10,24,1,13,25,84,19,-20,44,25865.1,8,0,219,0,0
2171326131,2,-21.94161224,-46.70000076,820.7,111,504,2128,12,-40,-9,23,10,24,1,13,26,84,20,-21,32,25865.1,18,0,219,0,0
2171428131,2,-21.94146919,-46.70000076,821,208,695,1957,8,-27,10,23,10,24,1,13,28,84,19,-10,20,25865.1,0,2,219,0,0
2171529131,2,-21.94140625,-46.70000076,820.8,95,1253,2463,130,5,-22,23,10,24,1,13,29,84,13,46,21,25865.1,0,34,219,0,0
2171631131,2,-21.9413166,-46.70000076,819.9,467,1265,1538,-38,-20,18,23,10,24,1,13,31,84,4,126,31,25865.1,0,48,219,0,0
2171733131,2,-21.94115448,-46.70000076,820.6,579,1378,1642,21,14,-13,23,10,24,1,13,33,84,23,181,44,25865.2,0,48,219,0,0
2171834131,2,-21.94104576,-46.70000076,820.8,667,1031,1609,2,-11,2,23,10,24,1,13,34,84,19,199,57,25865.2,0,48,219,0,0
2171936131,2,-21.9407711,-46.70000076,823,488,1129,1676,-16,0,6,23,10,24,1,13,36,84,19,199,67,25865.2,0,48,218,0,0
2172037131,2,-21.94060516,-46.70000076,822.3,309,964,2271,20,-49,8,23,10,24,1,13,37,84,16,-20,65,25865.2,0,0,218,0,0
2172139131,2,-21.9403019,-46.70000076,824.5,226,799,2099,15,18,-7,23,10,24,1,13,39,84,18,-20,58,25865.3,0,0,218,0,0
2172241131,2,-21.94002151,-46.70000076,825.1,102,823,1840,4,7,13,23,10,24,1,13,41,84,16,2,51,25865.3,0,6,218,0,0
2172342131,2,-21.93989563,-46.70000076,825.4,197,774,1799,-5,35,-10,23,10,24,1,13,42,84,16,2,47,25865.3,0,6,218,0,0
2172444131,2,-21.93966675,-46.70000076,827,326,909,2382,-15,5,11,23,10,24,1,13,44,84,16,3,44,25865.3,0,8,218,0,0
2172545131,2,-21.93955231,-46.70000076,828.5,206,851,1489,-5,8,1,23,10,24,1,13,45,84,14,19,42,25865.4,0,16,218,0,0
2172647131,2,-21.93936539,-46.70000076,828.3,388,865,1717,-11,21,22,23,10,24,1,13,47,84,13,26,43,25865.4,0,18,218,0,0
2172749131,2,-21.93916512,-46.70000076,829.2,-80,998,1820,-7,22,25,23,10,24,1,13,49,84,13,24,45,25865.4,0,18,218,0,0
2172850131,2,-21.93906975,-46.70000076,828.7,303,906,2007,17,11,54,23,10,24,1,13,50,84,16,-1,45,25865.4,0,0,218,0,0
2172952131,2,-21.93881989,-46.70000076,830.6,209,742,1761,13,-28,32,23,10,24,1,13,52,84,18,-15,44,25865.4,0,0,218,0,0
2173053131,2,-21.93870544,-46.70000076,832.1,468,826,2244,50,22,26,23,10,24,1,13,53,84,16,0,42,25865.5,0,4,218,0,0
2173155131,2,-21.93849182,-46.70000076,834.6,87,843,2071,-40,-3,47,23,10,24,1,13,55,84,16,2,41,25865.5,0,6,218,0,0
2173256131,2,-21.93839645,-46.70000076,836.4,251,810,1385,12,2,47,23,10,24,1,13,56,84,16,1,39,25865.5,0,4,218,0,0
2173358131,2,-21.93820572,-46.70000076,837.3,265,805,1695,-30,-6,16,23,10,24,1,13,58,84,18,-12,37,25865.5,0,0,218,0,0
2173400141,2,-21.93803215,-46.70000076,837.9,341,765,2110,-9,7,0,23,10,24,1,14,0,84,18,-13,37,25865.5,0,0,218,0,0
2173501141,2,-21.93794823,-46.70000076,837.8,389,831,2051,19,30,1,23,10,24,1,14,1,84,18,-12,37,25865.5,0,0,218,0,0
2173603141,2,-21.93777084,-46.70000076,837.8,244,613,2082,-5,34,-8,23,10,24,1,14,3,84,19,-18,35,25865.6,8,0,218,0,0
2173704141,2,-21.9376812,-46.70000076,837.3,103,604,2155,38,-65,25,23,10,24,1,14,4,84,19,-17,32,25865.6,4,0,218,0,0
2173806141,2,-21.93751526,-46.70000076,835.3,445,624,1984,-6,-11,6,23,10,24,1,14,6,84,19,-15,29,25865.6,0,0,218,0,0
2173908141,2,-21.93738174,-46.70000076,832.4,394,749,2277,-30,10,10,23,10,24,1,14,8,84,17,-1,28,25865.6,0,0,218,0,0
2174009141,2,-21.93731689,-46.70000076,831.8,69,975,1740,0,-88,59,23,10,24,1,14,9,84,19,-14,27,25865.6,0,0,218,0,0
2174111141,2,-21.93718719,-46.70000076,831.4,434,873,1609,-24,-39,-49,23,10,24,1,14,11,84,17,0,26,25865.6,0,0,218,0,0
2174212141,2,-21.9371357,-46.70000076,829.3,454,673,1811,3,-38,-48,23,10,24,1,14,12,84,19,-12,24,25865.6,0,0,218,0,0
2174314141,2,-21.93702316,-46.70000076,828.9,567,705,1892,285,-21,-107,23,10,24,1,14,14,84,17,1,21,25865.6,0,6,218,0,0
2174415141,2,-21.93696404,-46.70000076,828.2,491,875,1980,-112,27,-12,23,10,24,1,14,15,84,16,11,23,25865.7,0,16,218,0,0
2174517141,2,-21.93684578,-46.70000076,829.5,484,806,1838,-11,-16,4,23,10,24,1,14,17,84,16,16,25,25865.7,0,18,218,0,0
2174619141,2,-21.93671799,-46.70000076,831.6,447,882,1956,1,-14,3,23,10,24,1,14,19,84,15,21,27,25865.7,0,20,218,0,0
2174720141,2,-21.93663979,-46.70000076,829,536,889,1900,-40,-35,17,23,10,24,1,14,20,84,15,23,30,25865.7,0,20,218,0,0
2174822141,2,-21.93647385,-46.70000076,825.7,677,935,2065,47,-26,-3,23,10,24,1,14,22,84,14,25,32,25865.7,0,20,218,0,0
2174923141,2,-21.93639183,-46.70000076,826,617,754,1896,20,-16,-4,23,10,24,1,14,23,84,15,19,34,25865.7,0,18,218,0,0
2175025141,2,-21.93621635,-46.70000076,828.6,280,845,2047,26,-5,-15,23,10,24,1,14,25,84,15,15,35,25865.7,0,12,218,0,0
2175127141,2,-21.9360466,-46.70000076,829.2,362,756,1549,-31,-28,8,23,10,24,1,14,27,84,16,5,35,25865.8,0,10,218,0,0
2175228141,2,-21.93595886,-46.70000076,829.4,417,660,1891,20,-59,-7,23,10,24,1,14,28,84,19,-14,33,25865.8,0,0,218,0,0
2175330141,2,-21.93579865,-46.70000076,828.9,280,320,1464,16,-90,-48,23,10,24,1,14,30,84,19,-14,27,25865.8,0,0,218,0,0
2175431141,2,-21.935709,-46.70000076,829.1,275,805,1959,15,37,-11,23,10,24,1,14,31,84,19,-12,22,25865.8,0,2,218,0,0
2175533141,2,-21.93558121,-46.70000076,829.1,205,896,1891,14,8,70,23,10,24,1,14,33,84,17,1,20,25865.8,0,6,218,0,0
2175634141,2,-21.93554687,-46.70000076,829.3,100,961,1872,18,12,193,23,10,24,1,14,34,84,17,3,18,25865.8,0,12,218,0,0
2175736141,2,-21.93548775,-46.70000076,828,187,927,1847,187,158,152,23,10,24,1,14,36,84,17,5,18,25865.8,0,18,218,0,0
2175838141,2,-21.93543625,-46.70000076,828.2,458,877,1825,21,56,-3,23,10,24,1,14,38,84,17,7,18,25865.8,0,18,218,0,0
2175939141,2,-21.93541145,-46.70000076,828.7,530,842,1977,-5,-48,-57,23,10,24,1,14,39,84,16,15,23,25865.8,0,18,218,0,0
2176041141,2,-21.93532753,-46.70000076,827.7,615,741,1890,-2,-124,-208,23,10,24,1,14,41,84,17,3,26,25865.9,0,12,218,0,0
2176142141,2,-21.93525505,-46.70000076,827.4,599,707,2020,-39,-106,-207,23,10,24,1,14,42,84,12,51,29,25865.9,0,30,218,0,0
2176244141,2,-21.93508148,-46.70000076,827.4,572,894,1980,3,14,-14,23,10,24,1,14,44,84,14,6,35,25865.9,0,0,218,0,0
2176346141,2,-21.93490028,-46.70000076,827,291,856,1833,-17,-6,-1,23,10,24,1,14,46,84,16,9,34,25865.9,0,14,218,0,0
2176450141,2,-21.93454933,-46.70000076,827.4,518,709,1996,1,27,-13,23,10,24,1,14,50,84,17,3,34,25865.9,0,8,218,0,0
2176551141,2,-21.93445969,-46.70000076,827.5,409,647,1724,-24,28,-28,23,10,24,1,14,51,84,17,3,33,25865.9,0,8,218,0,0
2176653141,2,-21.93429947,-46.70000076,824.3,101,995,2014,-20,-47,14,23,10,24,1,14,53,84,17,3,33,25866,0,8,218,0,0
2176754141,2,-21.93421745,-46.70000076,824.2,20,968,1827,89,-63,-6,23,10,24,1,14,54,84,17,3,33,25866,0,10,218,0,0
2176856141,2,-21.93404007,-46.70000076,824.8,524,813,1972,0,-14,5,23,10,24,1,14,56,84,16,13,34,25866,0,16,218,0,0
2176958141,2,-21.93387604,-46.70000076,825.7,52,908,1475,-8,-26,6,23,10,24,1,14,58,84,15,19,35,25866,0,18,218,0,0
2177059141,2,-21.9337883,-46.70000076,824.6,207,868,2123,-66,-15,-10,23,10,24,1,14,59,83.5,15,20,37,25866,0,18,218,0,0
2177101151,2,-21.93361092,-46.70000076,825,308,1020,1730,-33,-28,-19,23,10,24,1,15,1,83.5,14,28,36,25866,0,20,218,0,0
2177202151,2,-21.93352699,-46.70000076,826.1,581,939,2104,2,-14,-26,23,10,24,1,15,2,83.5,14,28,36,25866.1,0,20,218,0,0
2177304151,2,-21.93335533,-46.70000076,826.2,517,804,1845,22,-22,-82,23,10,24,1,15,4,83.5,14,25,36,25866.1,0,20,218,0,0
2177406151,2,-21.93318558,-46.70000076,826.6,533,836,2261,-9,-38,-75,23,10,24,1,15,6,83.5,14,23,37,25866.1,0,18,218,0,0
2177507151,2,-21.9331131,-46.70000076,826.6,508,885,1996,-29,-55,-123,23,10,24,1,15,7,83.5,14,23,37,25866.1,0,18,218,0,0
2177609151,2,-21.93297386,-46.70000076,824.8,446,791,2038,-31,-139,-133,23,10,24,1,15,9,83.5,14,23,37,25866.1,0,18,218,0,0
2177710151,2,-21.93292809,-46.70000076,824.1,596,710,2049,-50,-58,-130,23,10,24,1,15,10,83.5,17,-2,35,25866.1,0,0,218,0,0
2177812151,2,-21.93288231,-46.70000076,820.5,147,872,1654,41,-12,-18,23,10,24,1,15,12,83.5,19,-16,31,25866.2,0,0,218,0,0
2177913151,2,-21.93285561,-46.70000076,819.8,276,840,2225,4,-5,-11,23,10,24,1,15,13,83.5,19,-13,25,25866.2,0,0,218,0,0
2178015151,2,-21.93281746,-46.70000076,818.8,342,835,1723,153,-10,-34,23,10,24,1,15,15,83.5,16,13,21,25866.2,0,22,218,0,0
2178117151,2,-21.93284416,-46.70000076,817.4,508,1139,1900,-98,52,-25,23,10,24,1,15,17,83.5,12,46,26,25866.2,0,30,218,0,0
2178218151,2,-21.93284988,-46.70000076,818.2,489,1108,1610,-34,13,0,23,10,24,1,15,18,83.5,4,123,35,25866.2,0,44,218,0,0
2178320151,2,-21.93283463,-46.70000076,817.2,506,1447,1391,-45,-33,17,23,10,24,1,15,20,83.5,14,252,52,25866.2,0,76,218,0,0
2178421151,2,-21.93283081,-46.70000076,816.7,397,722,1873,-80,-37,3,23,10,24,1,15,21,83.5,15,-4,59,25866.3,0,0,216,0,0
2178523151,2,-21.93281555,-46.70000076,816.1,109,828,1749,6,6,-13,23,10,24,1,15,23,83.5,15,12,57,25866.3,0,14,216,0,0
2178625151,2,-21.93281937,-46.70000076,817.4,201,875,1935,-22,-29,-9,23,10,24,1,15,25,83.5,15,10,56,25866.3,0,14,216,0,0
2178726151,2,-21.93281746,-46.70000076,817.6,347,841,1918,10,-6,-63,23,10,24,1,15,26,83.5,16,2,55,25866.3,0,2,216,0,0
2178828151,2,-21.93285179,-46.70000076,819.4,454,927,1989,-2,-33,-62,23,10,24,1,15,28,83.5,16,2,54,25866.4,0,4,217,0,0
2178929151,2,-21.93286514,-46.70000076,818,234,792,2121,-28,-34,-31,23,10,24,1,15,29,83.5,16,2,54,25866.4,0,4,217,0,0
2179031151,2,-21.93291664,-46.70000076,815.3,220,857,2051,-41,-41,-5,23,10,24,1,15,31,83.5,16,2,54,25866.4,0,4,217,0,0
2179132151,2,-21.93296051,-46.70000076,813.4,75,797,1864,-7,-6,-8,23,10,24,1,15,32,83.5,16,2,54,25866.4,0,4,217,0,0
2179234151,2,-21.93299103,-46.70000076,813.3,424,852,2062,-37,-50,19,23,10,24,1,15,34,83.5,16,2,54,25866.4,0,2,217,0,0
2179338151,2,-21.93325806,-46.70000076,820.9,340,716,1484,-40,-25,14,23,10,24,1,15,38,83.5,16,2,51,25866.5,0,6,217,0,0
2179440151,2,-21.93320847,-46.70000076,825.4,183,845,2099,8,-25,-8,23,10,24,1,15,40,83.5,16,2,49,25866.5,0,6,217,0,0
2179541151,2,-21.93322372,-46.70000076,825.5,497,874,1696,-16,-21,-8,23,10,24,1,15,41,83.5,16,4,47,25866.6,0,8,217,0,0
2179643151,2,-21.93332291,-46.70000076,826.7,349,866,1608,25,-33,-5,23,10,24,1,15,43,83.5,15,21,46,25866.6,0,16,217,0,0
2179744151,2,-21.93334007,-46.70000076,827.6,267,919,1682,10,-8,-6,23,10,24,1,15,44,83.5,14,24,45,25866.6,0,18,217,0,0
2179846151,2,-21.93353653,-46.70000076,826.6,-87,736,1626,-6,-27,-15,23,10,24,1,15,46,83.5,14,31,45,25866.6,0,20,217,0,0
2179948151,2,-21.93357277,-46.70000076,828.1,461,629,1890,-21,-33,-38,23,10,24,1,15,48,83.5,13,29,46,25866.6,0,20,217,0,0
2180049151,2,-21.93359756,-46.70000076,828.1,333,1029,1760,-48,-62,-51,23,10,24,1,15,49,83.5,13,30,46,25866.7,0,20,217,0,0
2180151151,2,-21.93373489,-46.70000076,827.2,407,987,1764,-22,-17,-68,23,10,24,1,15,51,83.5,11,47,48,25866.7,0,24,217,0,0
2180252151,2,-21.93377876,-46.70000076,827.4,550,917,2165,-1,-80,-39,23,10,24,1,15,52,83.5,12,37,49,25866.7,0,20,217,0,0
2180354151,2,-21.93390846,-46.70000076,827.6,524,820,1603,4,12,-66,23,10,24,1,15,54,83.5,13,30,49,25866.7,0,20,217,0,0
2180456151,2,-21.93411636,-46.70000076,821.4,126,1009,2192,-28,-63,-30,23,10,24,1,15,56,83.5,12,44,48,25866.7,0,22,217,0,0
2180557151,2,-21.93423653,-46.70000076,822.9,121,1024,1464,10,35,79,23,10,24,1,15,57,83.5,10,57,49,25866.8,0,26,217,0,0
2180659151,2,-21.93436813,-46.70000076,823.5,71,1066,1762,29,51,124,23,10,24,1,15,59,83.5,13,26,48,25866.8,0,16,217,0,0
2180700161,2,-21.93445396,-46.70000076,824.1,-145,1259,2048,-4,40,110,23,10,24,1,16,0,83.5,14,20,45,25866.8,0,16,217,0,0
2180802161,2,-21.93453789,-46.70000076,825.1,150,935,1773,-20,-5,78,23,10,24,1,16,2,83.5,13,26,43,25866.8,0,18,217,0,0
2180904161,2,-21.93455696,-46.70000076,824.9,250,1150,1988,1,25,16,23,10,24,1,16,4,83.5,13,26,43,25866.8,0,18,217,0,0
2181005161,2,-21.93458366,-46.70000076,825,511,863,1885,6,27,-3,23,10,24,1,16,5,83.5,13,27,44,25866.9,0,18,217,0,0
2181107161,2,-21.93462944,-46.70000076,824.6,301,804,2011,-21,-23,14,23,10,24,1,16,7,83.5,12,35,47,25866.9,0,20,217,0,0
2181208161,2,-21.93463898,-46.70000076,824.9,355,859,1792,-11,-20,9,23,10,24,1,16,8,83.5,12,38,50,25866.9,0,20,217,0,0
2181310161,2,-21.93476868,-46.70000076,826,537,830,2257,12,-25,-61,23,10,24,1,16,10,83.5,11,46,53,25866.9,0,22,217,0,0
2181411161,2,-21.93479919,-46.70000076,829.8,673,913,1986,-46,-80,-35,23,10,24,1,16,11,83.5,13,21,56,25867,0,16,217,0,0
2181513161,2,-21.93485451,-46.70000076,832.3,521,696,2042,23,-13,-21,23,10,24,1,16,13,83,11,47,56,25867,0,22,217,0,0
2181615161,2,-21.93486786,-46.70000076,832.9,573,631,2777,-17,51,-34,23,10,24,1,16,15,83,11,41,58,25867,0,20,216,0,0
2181716161,2,-21.93497658,-46.70000076,832.8,412,810,1652,-28,-24,-17,23,10,24,1,16,16,83,13,17,58,25867,0,16,216,0,0
2181818161,2,-21.93510628,-46.70000076,832.1,708,801,2132,4,-35,-91,23,10,24,1,16,18,83,12,34,57,25867.1,0,20,215,0,0
2181919161,2,-21.93516922,-46.70000076,830.5,695,770,1842,-11,-62,-95,23,10,24,1,16,19,83,10,56,58,25867.1,0,24,215,0,0
2182021161,2,-21.93538475,-46.70000076,833.2,735,1006,1856,18,-63,-92,23,10,24,1,16,21,83,1,147,61,25867.1,0,42,215,0,0
2182123161,2,-21.93572044,-46.70000076,838.3,884,1160,1601,22,-55,-47,23,10,24,1,16,23,83,13,253,71,25867.1,0,82,215,0,0
2182224161,2,-21.93586349,-46.70000076,839.6,399,1088,1963,-14,19,-8,23,10,24,1,16,24,83,12,252,81,25867.2,0,76,215,0,0
2182326161,2,-21.93622589,-46.70000076,837.4,-31,1558,1881,-10,36,21,23,10,24,1,16,26,83,11,253,88,25867.2,0,66,215,0,0
2182427161,2,-21.936409,-46.70000076,838.9,-369,1654,1878,2,54,145,23,10,24,1,16,27,83,13,235,95,25867.3,0,54,214,0,0
2182529161,2,-21.93683434,-46.70000076,842.5,-315,1471,2572,-62,-40,168,23,10,24,1,16,29,82.5,20,185,97,25867.3,0,50,214,0,0
2182630161,2,-21.93698883,-46.70000076,843.6,163,1194,1894,33,91,136,23,10,24,1,16,30,82.5,10,255,101,25867.3,0,92,214,0,0
2182732161,2,-21.93721199,-46.70000076,844.3,254,1013,1533,55,121,-39,23,10,24,1,16,32,82.5,9,259,106,25867.4,0,92,214,0,0
2182834161,2,-21.93733215,-46.70000076,848.4,425,849,1571,9,12,-13,23,10,24,1,16,34,82.5,9,256,110,25867.4,0,92,213,0,0
2182935161,2,-21.937397,-46.70000076,852.5,-16,635,1257,51,-1,-17,23,10,24,1,16,35,82,12,-12,109,25867.5,0,0,213,0,0
2183037161,2,-21.93753433,-46.70000076,857.1,290,941,1802,-26,-21,-15,23,10,24,1,16,37,82,14,-19,103,25867.5,0,0,213,0,0
2183138161,2,-21.93758774,-46.70000076,859.6,350,783,1633,23,-57,-4,23,10,24,1,16,38,82,15,-24,97,25867.6,0,0,213,0,0
2183240161,2,-21.93771935,-46.70000076,864.5,-240,1000,1211,-23,-2,88,23,10,24,1,16,40,82,15,-26,91,25867.6,0,0,213,0,0
2183342161,2,-21.93774414,-46.70000076,862.4,-273,1174,1613,64,61,104,23,10,24,1,16,42,82,13,5,85,25867.7,0,18,213,0,0
2183443161,2,-21.93774223,-46.70000076,859.3,-274,1165,1955,7,130,107,23,10,24,1,16,43,82,3,107,83,25867.7,0,34,213,0,0
2183545161,2,-21.93766594,-46.70000076,858,25,1214,1829,23,33,100,23,10,24,1,16,45,82,12,252,87,25867.7,0,72,213,0,0
2183646161,2,-21.93750572,-46.70000076,859.1,291,1162,1543,4,101,9,23,10,24,1,16,46,82,10,257,94,25867.8,0,82,213,0,0
2183748161,2,-21.93722343,-46.70000076,861.5,356,844,1227,-5,-11,-5,23,10,24,1,16,48,82,11,-7,98,25867.8,0,0,212,0,0
2183849161,2,-21.93706322,-46.70000076,862.6,147,641,2013,12,5,3,23,10,24,1,16,49,82,15,-26,93,25867.9,0,0,212,0,0
2183951161,2,-21.9367981,-46.68333435,860.4,478,616,1393,16,49,-55,23,10,24,1,16,51,82,7,66,91,25867.9,0,28,212,0,0
2184053161,2,-21.93656731,-46.68333435,861.2,621,659,1723,-27,-47,-71,23,10,24,1,16,53,82,5,65,91,25867.9,0,26,212,0,0
2184154161,2,-21.9364624,-46.68333435,861.9,1047,715,2306,-20,-45,-81,23,10,24,1,16,54,82,20,170,92,25868,0,44,212,0,0
2184256161,2,-21.93633652,-46.68333435,861,1077,696,2231,-31,-56,-72,23,10,24,1,16,56,82,5,63,92,25868,0,26,212,0,0
2184357161,2,-21.93629837,-46.68333435,858.1,884,611,1927,14,-119,-83,23,10,24,1,16,57,82,22,143,92,25868.1,0,40,212,0,0
2184459161,2,-21.9362793,-46.68333435,858,1497,1022,1649,-127,-48,-27,23,10,24,1,16,59,82,13,-22,88,25868.1,0,0,212,0,0
2184501171,2,-21.93636322,-46.68333435,859.4,640,621,2002,-48,-84,-16,23,10,24,1,17,1,82,15,-36,81,25868.1,4,0,212,0,0
2184602171,2,-21.93639946,-46.68333435,861.1,140,990,1761,-33,46,81,23,10,24,1,17,2,82,17,-42,73,25868.2,0,0,213,0,0
2184704171,2,-21.93647766,-46.68333435,866.1,396,853,2362,-47,9,100,23,10,24,1,17,4,82,12,8,69,25868.2,0,14,213,0,0
2184805171,2,-21.93650055,-46.68333435,866.9,-137,1126,2646,8,22,142,23,10,24,1,17,5,82,11,20,66,25868.2,0,18,213,0,0
2184907171,2,-21.93647575,-46.68333435,866.5,9,1187,1668,32,93,153,23,10,24,1,17,7,82,3,101,67,25868.3,0,34,213,0,0
2185008171,2,-21.9363575,-46.68333435,864.8,-205,1154,2311,45,92,162,23,10,24,1,17,8,82,9,36,68,25868.3,0,22,213,0,0
2185110171,2,-21.93615532,-46.68333435,863.8,-284,1535,1644,18,49,165,23,10,24,1,17,10,82,5,79,70,25868.3,0,30,212,0,0
2185212171,2,-21.93575859,-46.68333435,865.4,-70,986,1653,38,89,160,23,10,24,1,17,12,81.5,1,140,73,25868.4,0,40,212,0,0
2185313171,2,-21.93556786,-46.68333435,864.2,134,1613,1810,5,-9,93,23,10,24,1,17,13,81.5,11,254,83,25868.4,0,88,211,0,0
2185415171,2,-21.93519211,-46.68333435,870.4,533,1123,2032,0,-31,24,23,10,24,1,17,15,81.5,9,254,93,25868.4,0,90,211,0,0
2185516171,2,-21.93493843,-46.68333435,875.2,686,1072,1811,-4,-19,0,23,10,24,1,17,16,81.5,5,-1,100,25868.5,0,0,211,0,0
2185618171,2,-21.9344635,-46.68333435,876.7,255,737,1434,-9,-74,7,23,10,24,1,17,18,81.5,14,-25,98,25868.5,0,0,211,0,0
2185720171,2,-21.9339695,-46.68333435,877.3,290,724,1838,11,-30,10,23,10,24,1,17,20,81.5,15,-27,96,25868.6,0,0,211,0,0
2185821171,2,-21.9337368,-46.68333435,878.2,389,726,2185,-35,-25,3,23,10,24,1,17,21,81.5,15,-27,94,25868.6,0,0,211,0,0
2185923171,2,-21.93324661,-46.68333435,877.5,199,838,2210,-11,-1,-3,23,10,24,1,17,23,81.5,15,-26,93,25868.6,0,0,211,0,0
2186024171,2,-21.93302155,-46.68333435,878.5,280,888,1821,-1,-45,2,23,10,24,1,17,24,81.5,16,-28,91,25868.7,6,0,211,0,0
2186126171,2,-21.93257332,-46.68333435,878.4,-177,930,1791,-4,-31,5,23,10,24,1,17,26,81.5,16,-24,87,25868.7,14,0,211,0,0
2186228171,2,-21.93214798,-46.68333435,874.9,305,544,1937,14,3,-28,23,10,24,1,17,28,81.5,17,-36,82,25868.8,0,0,211,0,0
2186329171,2,-21.93195343,-46.68333435,873.5,-71,807,2613,-31,-21,-3,23,10,24,1,17,29,81.5,18,-43,76,25868.8,6,0,211,0,0
2186431171,2,-21.93155289,-46.68333435,872.3,10,669,1869,25,1,-13,23,10,24,1,17,31,81.5,18,-42,67,25868.8,8,0,211,0,0
2186532171,2,-21.93137932,-46.68333435,872.1,342,644,2345,-6,5,0,23,10,24,1,17,32,81.5,16,-23,57,25868.8,10,0,211,0,0
2186634171,2,-21.93109131,-46.68333435,873.5,458,554,1534,-9,-8,-8,23,10,24,1,17,34,81.5,16,-21,47,25868.9,10,0,211,0,0
2186735171,2,-21.93098068,-46.68333435,874.3,214,308,1632,10,47,-3,23,10,24,1,17,35,81.5,16,-20,35,25868.9,16,0,211,0,0
2186837171,2,-21.93079948,-46.68333435,872.7,8,576,1986,-11,-7,4,23,10,24,1,17,37,81.5,16,-13,22,25868.9,8,0,211,0,0
2186939171,2,-21.93066025,-46.68333435,868,226,671,1949,-7,-5,-15,23,10,24,1,17,39,81.5,15,-8,15,25868.9,4,0,211,0,0
2187040171,2,-21.93063545,-46.68333435,868.1,216,658,2044,-6,1,6,23,10,24,1,17,40,81.5,14,1,7,25868.9,10,0,211,0,0
2187142171,2,-21.93063736,-46.68333435,867.3,288,848,1873,-1,-2,-3,23,10,24,1,17,42,81.5,14,1,0,25868.9,0,0,211,0,0
2187243171,2,-21.93063354,-46.68333435,868,288,877,1868,-4,-5,-1,23,10,24,1,17,43,81.5,14,1,0,25868.9,0,0,211,0,0
2187345171,2,-21.93063736,-46.68333435,867.9,298,873,1885,-3,-5,1,23,10,24,1,17,45,81.5,14,1,0,25868.9,4,0,211,0,0
2187447171,2,-21.93065262,-46.68333435,868.6,296,869,1866,-4,-4,2,23,10,24,1,17,47,81.5,14,1,0,25868.9,6,0,211,0,0
2187548171,2,-21.93065262,-46.68333435,868.3,306,864,1874,-5,-3,1,23,10,24,1,17,48,81.5,14,1,0,25868.9,6,0,211,0,0
2187650171,2,-21.9306488,-46.68333435,869.1,297,875,1872,-6,-7,1,23,10,24,1,17,50,81.5,14,1,0,25868.9,6,0,211,0,0
2187751171,2,-21.93064308,-46.68333435,869.5,294,875,1869,-4,-7,-1,23,10,24,1,17,51,81.5,14,1,0,25868.9,6,0,211,0,0
2187853171,2,-21.93063354,-46.68333435,871,298,879,1869,-5,-9,0,23,10,24,1,17,53,81.5,14,1,0,25868.9,8,0,211,0,0
2187954171,2,-21.93063736,-46.68333435,871.1,284,870,1868,-4,-6,0,23,10,24,1,17,54,81.5,15,1,0,25868.9,8,0,211,0,0
2188056171,2,-21.93064117,-46.68333435,871.4,300,865,1864,-4,-5,2,23,10,24,1,17,56,81.5,15,1,0,25868.9,10,0,211,0,0
2188158171,2,-21.93063927,-46.68333435,872.1,301,882,1870,-4,-5,0,23,10,24,1,17,58,81.5,15,1,0,25868.9,10,0,211,0,0
2188259171,2,-21.93064117,-46.68333435,872.3,303,881,1882,-3,-6,-1,23,10,24,1,17,59,81.5,15,1,0,25868.9,10,0,211,0,0
2188301181,2,-21.93064308,-46.68333435,872.4,286,878,1866,-5,-6,0,23,10,24,1,18,1,81.5,15,1,0,25868.9,0,0,211,0,0
2188402181,2,-21.93064308,-46.68333435,873.2,524,1186,1668,-1,-17,-35,23,10,24,1,18,2,81.5,12,35,7,25868.9,0,42,211,0,0
2188504181,2,-21.93061256,-46.68333435,873.5,305,1401,1694,-38,-36,65,23,10,24,1,18,4,81.5,6,86,21,25868.9,0,46,211,0,0
2188606181,2,-21.93051338,-46.68333435,874,254,1718,1775,-19,-3,20,23,10,24,1,18,6,81.5,20,192,38,25868.9,0,56,211,0,0
2188707181,2,-21.93037796,-46.68333435,874,568,1325,1402,-91,83,14,23,10,24,1,18,7,81.5,12,254,56,25869,0,88,211,0,0
2188809181,2,-21.93015671,-46.68333435,875.9,524,1308,1762,4,4,-9,23,10,24,1,18,9,81.5,11,250,70,25869,0,90,210,0,0
2188910181,2,-21.92989731,-46.68333435,875.6,489,1144,1587,11,-18,-11,23,10,24,1,18,10,81,10,251,81,25869,0,90,210,0,0
2189012181,2,-21.92946434,-46.68333435,874.8,519,1215,1765,-14,4,-3,23,10,24,1,18,12,81,10,252,90,25869.1,0,90,210,0,0
2189113181,2,-21.92923355,-46.68333435,870.2,349,1129,1608,-1,-19,5,23,10,24,1,18,13,81,9,258,99,25869.1,0,90,209,0,0
2189215181,2,-21.92873573,-46.68333435,870.7,347,908,1903,-6,6,-10,23,10,24,1,18,15,81,13,-22,99,25869.1,0,0,209,0,0
